Date, Bike Price ,Number of Bikes Sold
3/27/2002, $0.39 ,1068012000
3/26/2002, $0.38 ,1123512000
3/25/2002, $0.40 ,884160000
3/22/2002, $0.42 ,1249140000
3/21/2002, $0.39 ,1721712000
3/20/2002, $0.42 ,2292588000
3/19/2002, $0.44 ,846072000
3/18/2002, $0.45 ,1236996000
3/15/2002, $0.42 ,1248288000
3/14/2002, $0.44 ,1139460000
3/13/2002, $0.45 ,1031616000
3/12/2002, $0.47 ,1255032000
3/11/2002, $0.48 ,810540000
3/8/2002, $0.48 ,1270356000
3/7/2002, $0.48 ,1346532000
3/6/2002, $0.48 ,1446060000
3/5/2002, $0.48 ,1379448000
3/4/2002, $0.47 ,1484724000
3/1/2002, $0.43 ,1311396000
2/28/2002, $0.44 ,1585440000
2/27/2002, $0.47 ,1723224000
2/26/2002, $0.46 ,1902672000
2/25/2002, $0.42 ,1599564000
2/22/2002, $0.43 ,2585616000
2/21/2002, $0.46 ,1531044000
2/20/2002, $0.44 ,1838736000
2/19/2002, $0.46 ,1972524000
2/15/2002, $0.49 ,3988548000
2/14/2002, $0.52 ,1225692000
2/13/2002, $0.53 ,1230432000
2/12/2002, $0.50 ,1216500000
2/11/2002, $0.48 ,1249224000
2/8/2002, $0.50 ,1871292000
2/7/2002, $0.52 ,964476000
2/6/2002, $0.52 ,1242528000
2/5/2002, $0.51 ,1474620000
2/4/2002, $0.53 ,1104864000
2/1/2002, $0.55 ,688272000
1/31/2002, $0.55 ,973980000
1/30/2002, $0.54 ,1218456000
1/29/2002, $0.57 ,1381932000
1/28/2002, $0.56 ,924288000
1/25/2002, $0.54 ,817752000
1/24/2002, $0.53 ,1137684000
1/23/2002, $0.52 ,889164000
1/22/2002, $0.54 ,1085028000
1/18/2002, $0.52 ,803676000
1/17/2002, $0.54 ,1121544000
1/16/2002, $0.54 ,1115388000
1/15/2002, $0.52 ,1838808000
1/14/2002, $0.52 ,1369560000
1/11/2002, $0.55 ,1380852000
1/10/2002, $0.56 ,992508000
1/9/2002, $0.58 ,1141188000
1/8/2002, $0.56 ,774360000
1/7/2002, $0.58 ,973068000
1/4/2002, $0.61 ,936288000
1/3/2002, $0.56 ,1414752000
1/2/2002, $0.56 ,1298904000
12/31/2001, $0.57 ,737580000
12/28/2001, $0.58 ,757680000
12/27/2001, $0.57 ,730152000
12/26/2001, $0.55 ,642156000
12/24/2001, $0.54 ,265308000
12/21/2001, $0.53 ,723972000
12/20/2001, $0.54 ,951228000
12/19/2001, $0.54 ,854652000
12/18/2001, $0.55 ,886968000
12/17/2001, $0.54 ,1080960000
12/14/2001, $0.52 ,754680000
12/13/2001, $0.53 ,881400000
12/12/2001, $0.53 ,1004628000
12/11/2001, $0.51 ,792252000
12/10/2001, $0.50 ,695868000
12/7/2001, $0.51 ,807036000
12/6/2001, $0.52 ,1138944000
12/5/2001, $0.49 ,1707036000
12/4/2001, $0.45 ,1384644000
12/3/2001, $0.45 ,851496000
11/30/2001, $0.45 ,1034028000
11/29/2001, $0.46 ,5135472000
11/28/2001, $0.45 ,740844000
11/27/2001, $0.45 ,1183992000
11/26/2001, $0.42 ,1215780000
11/23/2001, $0.41 ,254016000
11/21/2001, $0.41 ,728412000
11/20/2001, $0.43 ,937884000
11/19/2001, $0.44 ,1943052000
11/16/2001, $0.44 ,496128000
11/15/2001, $0.43 ,874944000
11/14/2001, $0.45 ,1150224000
11/13/2001, $0.46 ,1446516000
11/12/2001, $0.44 ,1458636000
11/9/2001, $0.43 ,2270484000
11/8/2001, $0.43 ,1915188000
11/7/2001, $0.42 ,1419144000
11/6/2001, $0.39 ,1415376000
11/5/2001, $0.40 ,933456000
11/2/2001, $0.39 ,1087248000
11/1/2001, $0.36 ,1093776000
10/31/2001, $0.36 ,989292000
10/30/2001, $0.34 ,1153380000
10/29/2001, $0.38 ,1004796000
10/26/2001, $0.41 ,1097124000
10/25/2001, $0.38 ,1152396000
10/24/2001, $0.37 ,1212144000
10/23/2001, $0.38 ,953028000
10/22/2001, $0.37 ,970824000
10/19/2001, $0.36 ,1059264000
10/18/2001, $0.35 ,1020864000
10/17/2001, $0.38 ,1695540000
10/16/2001, $0.34 ,1383852000
10/15/2001, $0.33 ,908568000
10/12/2001, $0.31 ,1253100000
10/11/2001, $0.30 ,918000000
10/10/2001, $0.26 ,968124000
10/9/2001, $0.28 ,917556000
10/8/2001, $0.26 ,765900000
10/5/2001, $0.27 ,1078212000
10/4/2001, $0.25 ,1980576000
10/3/2001, $0.20 ,1798824000
10/2/2001, $0.21 ,1123032000
10/1/2001, $0.23 ,972804000
9/28/2001, $0.23 ,1044876000
9/27/2001, $0.23 ,907296000
9/26/2001, $0.24 ,430812000
9/25/2001, $0.25 ,941724000
9/24/2001, $0.24 ,1507500000
9/21/2001, $0.22 ,1226304000
9/20/2001, $0.25 ,1470696000
9/19/2001, $0.27 ,1561908000
9/18/2001, $0.29 ,894372000
9/17/2001, $0.30 ,1138596000
9/10/2001, $0.32 ,1872360000
9/7/2001, $0.32 ,1970256000
9/6/2001, $0.33 ,1950768000
9/5/2001, $0.33 ,2395584000
9/4/2001, $0.35 ,1856136000
8/31/2001, $0.35 ,887904000
8/30/2001, $0.34 ,1431312000
8/29/2001, $0.36 ,1435800000
8/28/2001, $0.37 ,1178760000
8/27/2001, $0.35 ,1279608000
8/24/2001, $0.35 ,1110936000
8/23/2001, $0.35 ,1013592000
8/22/2001, $0.35 ,1498104000
8/21/2001, $0.35 ,1186656000
8/20/2001, $0.35 ,1183320000
8/17/2001, $0.36 ,1668840000
8/16/2001, $0.35 ,1026096000
8/15/2001, $0.37 ,1816392000
8/14/2001, $0.36 ,2321160000
8/13/2001, $0.36 ,1514784000
8/10/2001, $0.35 ,1036488000
8/9/2001, $0.36 ,1643616000
8/8/2001, $0.37 ,1125696000
8/7/2001, $0.37 ,1088616000
8/6/2001, $0.36 ,1292568000
8/3/2001, $0.36 ,820344000
8/2/2001, $0.36 ,1097928000
8/1/2001, $0.34 ,1204944000
7/31/2001, $0.33 ,1187760000
7/30/2001, $0.34 ,582288000
7/27/2001, $0.33 ,1094688000
7/26/2001, $0.30 ,1714152000
7/25/2001, $0.30 ,1245888000
7/24/2001, $0.29 ,1365312000
7/23/2001, $0.31 ,1547976000
7/20/2001, $0.31 ,742464000
7/19/2001, $0.32 ,840024000
7/18/2001, $0.32 ,840984000
7/17/2001, $0.31 ,1169904000
7/16/2001, $0.33 ,1191696000
7/13/2001, $0.34 ,690144000
7/12/2001, $0.34 ,981552000
7/11/2001, $0.33 ,904632000
7/10/2001, $0.33 ,1221744000
7/9/2001, $0.33 ,1014072000
7/6/2001, $0.34 ,802824000
7/5/2001, $0.37 ,1020096000
7/3/2001, $0.37 ,406296000
7/2/2001, $0.37 ,1040016000
6/29/2001, $0.38 ,730920000
6/28/2001, $0.38 ,909336000
6/27/2001, $0.39 ,895752000
6/26/2001, $0.37 ,757920000
6/25/2001, $0.38 ,640032000
6/22/2001, $0.38 ,761184000
6/21/2001, $0.37 ,1484568000
6/20/2001, $0.35 ,1759200000
6/19/2001, $0.39 ,1513128000
6/18/2001, $0.40 ,856656000
6/15/2001, $0.39 ,1094544000
6/14/2001, $0.39 ,946152000
6/13/2001, $0.41 ,938712000
6/12/2001, $0.38 ,1102728000
6/11/2001, $0.40 ,581928000
6/8/2001, $0.41 ,712680000
6/7/2001, $0.39 ,1141152000
6/6/2001, $0.39 ,698976000
6/5/2001, $0.37 ,987168000
6/4/2001, $0.38 ,621552000
6/1/2001, $0.36 ,1022472000
5/31/2001, $0.36 ,1262928000
5/30/2001, $0.36 ,3308904000
5/29/2001, $0.38 ,920568000
5/25/2001, $0.38 ,947952000
5/24/2001, $0.38 ,1680576000
5/23/2001, $0.40 ,2244912000
5/22/2001, $0.38 ,1049976000
5/21/2001, $0.36 ,1064688000
5/18/2001, $0.36 ,575832000
5/17/2001, $0.36 ,919056000
5/16/2001, $0.33 ,957096000
5/15/2001, $0.33 ,1242600000
5/14/2001, $0.33 ,702432000
5/11/2001, $0.33 ,921216000
5/10/2001, $0.36 ,998904000
5/9/2001, $0.35 ,1319040000
5/8/2001, $0.40 ,1620144000
5/7/2001, $0.37 ,975600000
5/4/2001, $0.36 ,953520000
5/3/2001, $0.36 ,960504000
5/2/2001, $0.39 ,1547784000
5/1/2001, $0.35 ,1867368000
4/30/2001, $0.34 ,1583280000
4/27/2001, $0.32 ,915672000
4/26/2001, $0.34 ,1486008000
4/25/2001, $0.32 ,1423728000
4/24/2001, $0.34 ,1828320000
4/23/2001, $0.35 ,1239000000
4/20/2001, $0.35 ,1773840000
4/19/2001, $0.32 ,1632264000
4/18/2001, $0.31 ,2301864000
4/17/2001, $0.28 ,1112448000
4/16/2001, $0.29 ,764112000
4/12/2001, $0.28 ,1440264000
4/11/2001, $0.29 ,1426872000
4/10/2001, $0.25 ,1186416000
4/9/2001, $0.27 ,1097160000
4/6/2001, $0.26 ,1547664000
4/5/2001, $0.26 ,1724760000
4/4/2001, $0.26 ,3362472000
4/3/2001, $0.26 ,1991616000
4/2/2001, $0.27 ,1265160000
3/30/2001, $0.29 ,1423176000
3/29/2001, $0.28 ,1632960000
3/28/2001, $0.28 ,1433280000
3/27/2001, $0.29 ,1702152000
3/26/2001, $0.28 ,1542960000
3/23/2001, $0.29 ,1509672000
3/22/2001, $0.26 ,1697760000
3/21/2001, $0.24 ,1877352000
3/20/2001, $0.26 ,1990560000
3/19/2001, $0.25 ,943896000
3/16/2001, $0.25 ,1225200000
3/15/2001, $0.25 ,1875984000
3/14/2001, $0.21 ,1351128000
3/13/2001, $0.20 ,1082352000
3/12/2001, $0.20 ,762144000
3/9/2001, $0.21 ,1216776000
3/8/2001, $0.21 ,829344000
3/7/2001, $0.21 ,938280000
3/6/2001, $0.19 ,834408000
3/5/2001, $0.17 ,742296000
3/2/2001, $0.19 ,1413504000
3/1/2001, $0.18 ,915288000
2/28/2001, $0.21 ,784056000
2/27/2001, $0.22 ,533832000
2/26/2001, $0.22 ,751824000
2/23/2001, $0.24 ,1034664000
2/22/2001, $0.23 ,815304000
2/21/2001, $0.21 ,646512000
2/20/2001, $0.24 ,701304000
2/16/2001, $0.22 ,1081176000
2/15/2001, $0.23 ,1108512000
2/14/2001, $0.18 ,690888000
2/13/2001, $0.18 ,467736000
2/12/2001, $0.18 ,354336000
2/9/2001, $0.18 ,259608000
2/8/2001, $0.19 ,384288000
2/7/2001, $0.19 ,720384000
2/6/2001, $0.19 ,250440000
2/5/2001, $0.20 ,367584000
2/2/2001, $0.22 ,320520000
2/1/2001, $0.22 ,371856000
1/31/2001, $0.22 ,358344000
1/30/2001, $0.22 ,243720000
1/29/2001, $0.21 ,354168000
1/26/2001, $0.19 ,259248000
1/25/2001, $0.22 ,440016000
1/24/2001, $0.23 ,451728000
1/23/2001, $0.21 ,433632000
1/22/2001, $0.21 ,377712000
1/19/2001, $0.23 ,1018704000
1/18/2001, $0.19 ,948168000
1/17/2001, $0.19 ,592584000
1/16/2001, $0.20 ,414984000
1/12/2001, $0.20 ,669000000
1/11/2001, $0.18 ,447648000
1/10/2001, $0.16 ,392928000
1/9/2001, $0.17 ,302904000
1/8/2001, $0.15 ,573768000
1/5/2001, $0.18 ,432768000
1/4/2001, $0.16 ,815448000
1/3/2001, $0.12 ,910368000
1/2/2001, $0.14 ,290808000
12/29/2000, $0.15 ,495168000
12/28/2000, $0.14 ,419232000
12/27/2000, $0.14 ,339456000
12/26/2000, $0.15 ,343824000
12/22/2000, $0.13 ,949080000
12/21/2000, $0.13 ,845256000
12/20/2000, $0.14 ,1105392000
12/19/2000, $0.16 ,946200000
12/18/2000, $0.16 ,658872000
12/15/2000, $0.16 ,1094424000
12/14/2000, $0.18 ,569016000
12/13/2000, $0.20 ,675072000
12/12/2000, $0.20 ,409512000
12/11/2000, $0.20 ,757632000
12/8/2000, $0.19 ,853392000
12/7/2000, $0.16 ,785184000
12/6/2000, $0.20 ,950928000
12/5/2000, $0.20 ,997224000
12/4/2000, $0.19 ,474264000
12/1/2000, $0.18 ,784080000
11/30/2000, $0.18 ,981624000
11/29/2000, $0.22 ,636408000
11/28/2000, $0.24 ,382344000
11/27/2000, $0.26 ,363864000
11/24/2000, $0.23 ,165072000
11/22/2000, $0.23 ,409752000
11/21/2000, $0.25 ,382512000
11/20/2000, $0.25 ,298752000
11/17/2000, $0.27 ,178776000
11/16/2000, $0.28 ,235536000
11/15/2000, $0.29 ,423864000
11/14/2000, $0.26 ,470736000
11/13/2000, $0.23 ,530040000
11/10/2000, $0.27 ,805248000
11/9/2000, $0.27 ,564528000
11/8/2000, $0.30 ,187080000
11/7/2000, $0.31 ,258240000
11/6/2000, $0.30 ,635040000
11/3/2000, $0.28 ,268632000
11/2/2000, $0.27 ,192888000
11/1/2000, $0.25 ,304536000
10/31/2000, $0.25 ,299256000
10/30/2000, $0.25 ,192120000
10/27/2000, $0.26 ,210960000
10/26/2000, $0.25 ,265776000
10/25/2000, $0.27 ,385512000
10/24/2000, $0.28 ,193968000
10/23/2000, $0.29 ,182112000
10/20/2000, $0.26 ,387360000
10/19/2000, $0.26 ,294888000
10/18/2000, $0.23 ,416952000
10/17/2000, $0.26 ,463248000
10/16/2000, $0.27 ,339216000
10/13/2000, $0.26 ,578976000
10/12/2000, $0.28 ,401616000
10/11/2000, $0.25 ,535776000
10/10/2000, $0.28 ,415944000
10/9/2000, $0.28 ,665256000
10/6/2000, $0.30 ,1027176000
10/5/2000, $0.31 ,525048000
10/4/2000, $0.31 ,419568000
10/3/2000, $0.33 ,300264000
10/2/2000, $0.35 ,340584000
9/29/2000, $0.34 ,373872000
9/28/2000, $0.34 ,333816000
9/27/2000, $0.32 ,676128000
9/26/2000, $0.32 ,337344000
9/25/2000, $0.30 ,467568000
9/22/2000, $0.26 ,387264000
9/21/2000, $0.28 ,346824000
9/20/2000, $0.28 ,227568000
9/19/2000, $0.27 ,301104000
9/18/2000, $0.30 ,163488000
9/15/2000, $0.29 ,242592000
9/14/2000, $0.29 ,216336000
9/13/2000, $0.29 ,239976000
9/12/2000, $0.29 ,125976000
9/11/2000, $0.30 ,285888000
9/8/2000, $0.32 ,222648000
9/7/2000, $0.31 ,239760000
9/6/2000, $0.33 ,230136000
9/5/2000, $0.34 ,246144000
9/1/2000, $0.34 ,204144000
8/31/2000, $0.33 ,388896000
8/30/2000, $0.32 ,178080000
8/29/2000, $0.33 ,149376000
8/28/2000, $0.31 ,189264000
8/25/2000, $0.32 ,153048000
8/24/2000, $0.31 ,332616000
8/23/2000, $0.29 ,352800000
8/22/2000, $0.31 ,658872000
8/21/2000, $0.33 ,464472000
8/18/2000, $0.31 ,204720000
8/17/2000, $0.30 ,129816000
8/16/2000, $0.31 ,266232000
8/15/2000, $0.27 ,443328000
8/14/2000, $0.27 ,108576000
8/11/2000, $0.28 ,131928000
8/10/2000, $0.27 ,156432000
8/9/2000, $0.28 ,136248000
8/8/2000, $0.28 ,128112000
8/7/2000, $0.27 ,246936000
8/4/2000, $0.27 ,194784000
8/3/2000, $0.23 ,368664000
8/2/2000, $0.24 ,345432000
8/1/2000, $0.25 ,350616000
7/31/2000, $0.24 ,371232000
7/28/2000, $0.22 ,512664000
7/27/2000, $0.23 ,331560000
7/26/2000, $0.26 ,380064000
7/25/2000, $0.27 ,335304000
7/24/2000, $0.29 ,281112000
7/21/2000, $0.29 ,251928000
7/20/2000, $0.28 ,142992000
7/19/2000, $0.29 ,189504000
7/18/2000, $0.29 ,183672000
7/17/2000, $0.31 ,105552000
7/14/2000, $0.32 ,280200000
7/13/2000, $0.29 ,458736000
7/12/2000, $0.29 ,388152000
7/11/2000, $0.25 ,755304000
7/10/2000, $0.24 ,351264000
7/7/2000, $0.25 ,346560000
7/6/2000, $0.23 ,603936000
7/5/2000, $0.25 ,777936000
7/3/2000, $0.27 ,232680000
6/30/2000, $0.26 ,1209192000
6/29/2000, $0.28 ,1184880000
6/28/2000, $0.30 ,586608000
6/27/2000, $0.34 ,604608000
6/26/2000, $0.31 ,618288000
6/23/2000, $0.33 ,607392000
6/22/2000, $0.36 ,614352000
6/21/2000, $0.32 ,614880000
6/20/2000, $0.34 ,610272000
6/19/2000, $0.31 ,1052160000
6/16/2000, $0.27 ,987840000
6/15/2000, $0.26 ,338592000
6/14/2000, $0.27 ,275088000
6/13/2000, $0.25 ,447840000
6/12/2000, $0.26 ,380016000
6/9/2000, $0.26 ,467280000
6/8/2000, $0.26 ,460704000
6/7/2000, $0.26 ,332352000
6/6/2000, $0.28 ,375888000
6/5/2000, $0.27 ,491904000
6/2/2000, $0.25 ,592176000
6/1/2000, $0.24 ,418992000
5/31/2000, $0.23 ,469536000
5/30/2000, $0.23 ,303648000
5/26/2000, $0.22 ,183456000
5/25/2000, $0.23 ,569184000
5/24/2000, $0.22 ,739632000
5/23/2000, $0.22 ,778560000
5/22/2000, $0.21 ,517152000
5/19/2000, $0.21 ,521184000
5/18/2000, $0.23 ,509904000
5/17/2000, $0.21 ,1290624000
5/16/2000, $0.19 ,366432000
5/15/2000, $0.17 ,282096000
5/12/2000, $0.18 ,187824000
5/11/2000, $0.17 ,245904000
5/10/2000, $0.18 ,274080000
5/9/2000, $0.19 ,176832000
5/8/2000, $0.19 ,185136000
5/5/2000, $0.18 ,170592000
5/4/2000, $0.18 ,241200000
5/3/2000, $0.18 ,329184000
5/2/2000, $0.19 ,234000000
5/1/2000, $0.19 ,119424000
4/28/2000, $0.19 ,179040000
4/27/2000, $0.16 ,280992000
4/26/2000, $0.19 ,254112000
4/25/2000, $0.17 ,249696000
4/24/2000, $0.16 ,205968000
4/20/2000, $0.17 ,153936000
4/19/2000, $0.18 ,278352000
4/18/2000, $0.17 ,477504000
4/17/2000, $0.13 ,294096000
4/14/2000, $0.15 ,421920000
4/13/2000, $0.17 ,313296000
4/12/2000, $0.18 ,313440000
4/11/2000, $0.18 ,457584000
4/10/2000, $0.22 ,395280000
4/7/2000, $0.21 ,318576000
4/6/2000, $0.20 ,404592000
4/5/2000, $0.16 ,639600000
4/4/2000, $0.17 ,513792000
4/3/2000, $0.17 ,329952000
3/31/2000, $0.17 ,962976000
3/30/2000, $0.15 ,361920000
3/29/2000, $0.17 ,469440000
3/28/2000, $0.18 ,393312000
3/27/2000, $0.19 ,388944000
3/24/2000, $0.20 ,231600000
3/23/2000, $0.20 ,309408000
3/22/2000, $0.20 ,230592000
3/21/2000, $0.21 ,536640000
3/20/2000, $0.22 ,365280000
3/17/2000, $0.19 ,557616000
3/16/2000, $0.23 ,750384000
3/15/2000, $0.25 ,995616000
3/14/2000, $0.31 ,1567776000
3/13/2000, $0.22 ,2415168000
3/10/2000, $0.22 ,2161200000
3/9/2000, $0.18 ,952944000
3/8/2000, $0.17 ,668736000
3/7/2000, $0.16 ,1952208000
3/6/2000, $0.12 ,432096000
3/3/2000, $0.12 ,273696000
3/2/2000, $0.13 ,191040000
3/1/2000, $0.13 ,383568000
2/29/2000, $0.13 ,306048000
2/28/2000, $0.13 ,517872000
2/25/2000, $0.14 ,278736000
2/24/2000, $0.14 ,244320000
2/23/2000, $0.13 ,511392000
2/22/2000, $0.14 ,542496000
2/18/2000, $0.12 ,960864000
2/17/2000, $0.12 ,535776000
2/16/2000, $0.12 ,1019568000
2/15/2000, $0.12 ,450480000
2/14/2000, $0.10 ,650112000
2/11/2000, $0.11 ,423792000
2/10/2000, $0.09 ,970080000
2/9/2000, $0.09 ,589056000
2/8/2000, $0.08 ,468816000
2/7/2000, $0.08 ,217488000
2/4/2000, $0.09 ,123696000
2/3/2000, $0.08 ,108240000
2/2/2000, $0.08 ,149040000
2/1/2000, $0.08 ,92976000
1/31/2000, $0.08 ,182400000
1/28/2000, $0.08 ,194448000
1/27/2000, $0.09 ,458208000
1/26/2000, $0.09 ,232464000
1/25/2000, $0.09 ,237120000
1/24/2000, $0.10 ,256944000
1/21/2000, $0.09 ,544272000
1/20/2000, $0.10 ,179568000
1/19/2000, $0.10 ,164688000
1/18/2000, $0.09 ,261648000
1/14/2000, $0.09 ,604560000
1/13/2000, $0.08 ,132192000
1/12/2000, $0.09 ,123552000
1/11/2000, $0.09 ,148128000
1/10/2000, $0.09 ,239856000
1/7/2000, $0.09 ,71184000
1/6/2000, $0.09 ,120480000
1/5/2000, $0.09 ,188352000
1/4/2000, $0.10 ,300480000
1/3/2000, $0.10 ,300912000
12/31/1999, $0.10 ,127344000
12/30/1999, $0.10 ,139776000
12/29/1999, $0.09 ,132144000
12/28/1999, $0.09 ,179184000
12/27/1999, $0.10 ,202416000
12/23/1999, $0.09 ,280224000
12/22/1999, $0.09 ,251184000
12/21/1999, $0.08 ,388368000
12/20/1999, $0.08 ,402432000
12/17/1999, $0.08 ,262080000
12/16/1999, $0.08 ,132576000
12/15/1999, $0.08 ,205968000
12/14/1999, $0.08 ,273888000
12/13/1999, $0.08 ,183840000
12/10/1999, $0.08 ,98304000
12/9/1999, $0.08 ,214944000
12/8/1999, $0.08 ,201696000
12/7/1999, $0.08 ,186384000
12/6/1999, $0.08 ,178608000
12/3/1999, $0.08 ,342768000
12/2/1999, $0.08 ,309888000
12/1/1999, $0.07 ,223536000
11/30/1999, $0.08 ,314688000
11/29/1999, $0.08 ,298608000
11/26/1999, $0.08 ,71760000
11/24/1999, $0.08 ,406848000
11/23/1999, $0.08 ,553248000
11/22/1999, $0.09 ,540192000
11/19/1999, $0.08 ,2165184000
11/18/1999, $0.08 ,235968000
11/17/1999, $0.07 ,786384000
11/16/1999, $0.07 ,723792000
11/15/1999, $0.07 ,362208000
11/12/1999, $0.07 ,501504000
11/11/1999, $0.06 ,562704000
11/10/1999, $0.06 ,144048000
11/9/1999, $0.06 ,272352000
11/8/1999, $0.06 ,470016000
11/5/1999, $0.06 ,616368000
11/4/1999, $0.06 ,1260336000
11/3/1999, $0.05 ,2011680000
11/2/1999, $0.05 ,837504000
11/1/1999, $0.05 ,782544000
10/29/1999, $0.04 ,330528000
10/28/1999, $0.05 ,222768000
10/27/1999, $0.05 ,214128000
10/26/1999, $0.04 ,481248000
10/25/1999, $0.04 ,213840000
10/22/1999, $0.04 ,286752000
10/21/1999, $0.04 ,382128000
10/20/1999, $0.04 ,348720000
10/19/1999, $0.04 ,308928000
10/18/1999, $0.04 ,215184000
10/15/1999, $0.04 ,210720000
10/14/1999, $0.05 ,192336000
10/13/1999, $0.05 ,280368000
10/12/1999, $0.05 ,322992000
10/11/1999, $0.05 ,544464000
10/8/1999, $0.05 ,398928000
10/7/1999, $0.05 ,487296000
10/6/1999, $0.04 ,1508736000
10/5/1999, $0.04 ,478080000
10/4/1999, $0.04 ,177600000
10/1/1999, $0.04 ,347760000
9/30/1999, $0.04 ,342528000
9/29/1999, $0.04 ,594048000
9/28/1999, $0.04 ,413184000
9/27/1999, $0.04 ,432000000
9/24/1999, $0.04 ,684912000
9/23/1999, $0.05 ,379584000
9/22/1999, $0.04 ,375984000
9/21/1999, $0.05 ,737328000
9/20/1999, $0.05 ,229104000
9/17/1999, $0.05 ,171648000
9/16/1999, $0.05 ,158112000
9/15/1999, $0.05 ,212736000
9/14/1999, $0.05 ,250368000
9/13/1999, $0.06 ,174432000
9/10/1999, $0.06 ,167424000
9/9/1999, $0.06 ,209472000
9/8/1999, $0.06 ,170064000
9/7/1999, $0.06 ,124416000
9/3/1999, $0.06 ,258864000
9/2/1999, $0.05 ,341088000
9/1/1999, $0.06 ,565344000
8/31/1999, $0.05 ,786864000
8/30/1999, $0.06 ,158640000
8/27/1999, $0.05 ,552384000
8/26/1999, $0.05 ,275376000
8/25/1999, $0.05 ,350352000
8/24/1999, $0.05 ,398064000
8/23/1999, $0.06 ,507984000
8/20/1999, $0.06 ,353088000
8/19/1999, $0.05 ,1966992000
8/18/1999, $0.05 ,279888000
8/17/1999, $0.05 ,193536000
8/16/1999, $0.05 ,223440000
8/13/1999, $0.05 ,84672000
8/12/1999, $0.05 ,239616000
8/11/1999, $0.04 ,197712000
8/10/1999, $0.04 ,212064000
8/9/1999, $0.04 ,31056000
8/6/1999, $0.04 ,183984000
8/5/1999, $0.04 ,240576000
8/4/1999, $0.04 ,89952000
8/3/1999, $0.04 ,255216000
8/2/1999, $0.04 ,313344000
7/30/1999, $0.04 ,452304000
7/29/1999, $0.04 ,388800000
7/28/1999, $0.04 ,244224000
7/27/1999, $0.04 ,98592000
7/26/1999, $0.04 ,60528000
7/23/1999, $0.04 ,80256000
7/22/1999, $0.04 ,213264000
7/21/1999, $0.04 ,112080000
7/20/1999, $0.04 ,178752000
7/19/1999, $0.05 ,43632000
7/16/1999, $0.05 ,103872000
7/15/1999, $0.04 ,137040000
7/14/1999, $0.05 ,137952000
7/13/1999, $0.05 ,138864000
7/12/1999, $0.05 ,401040000
7/9/1999, $0.04 ,211728000
7/8/1999, $0.04 ,186048000
7/7/1999, $0.04 ,63120000
7/6/1999, $0.04 ,198096000
7/2/1999, $0.04 ,224880000
7/1/1999, $0.04 ,88992000
6/30/1999, $0.04 ,269232000
6/29/1999, $0.04 ,92688000
6/28/1999, $0.04 ,109152000
6/25/1999, $0.03 ,73536000
6/24/1999, $0.04 ,115200000
6/23/1999, $0.03 ,210912000
6/22/1999, $0.04 ,193056000
6/21/1999, $0.04 ,83472000
6/18/1999, $0.04 ,158736000
6/17/1999, $0.04 ,74928000
6/16/1999, $0.04 ,64416000
6/15/1999, $0.04 ,49296000
6/14/1999, $0.04 ,51648000
6/11/1999, $0.04 ,61008000
6/10/1999, $0.04 ,36096000
6/9/1999, $0.04 ,95184000
6/8/1999, $0.04 ,153312000
6/7/1999, $0.04 ,125136000
6/4/1999, $0.04 ,78912000
6/3/1999, $0.04 ,41568000
6/2/1999, $0.04 ,130128000
6/1/1999, $0.04 ,98544000
5/28/1999, $0.04 ,88656000
5/27/1999, $0.04 ,82320000
5/26/1999, $0.04 ,104736000
5/25/1999, $0.04 ,130080000
5/24/1999, $0.04 ,162624000
5/21/1999, $0.04 ,303504000
5/20/1999, $0.04 ,178176000
5/19/1999, $0.04 ,451728000
5/18/1999, $0.04 ,151536000
5/17/1999, $0.04 ,35760000
5/14/1999, $0.04 ,28464000
5/13/1999, $0.04 ,69936000
5/12/1999, $0.04 ,168480000
5/11/1999, $0.04 ,171744000
5/10/1999, $0.04 ,19680000
5/7/1999, $0.04 ,25008000
5/6/1999, $0.04 ,35616000
5/5/1999, $0.04 ,144576000
5/4/1999, $0.04 ,96048000
5/3/1999, $0.04 ,33840000
4/30/1999, $0.04 ,99312000
4/29/1999, $0.04 ,48144000
4/28/1999, $0.04 ,120096000
4/27/1999, $0.03 ,226944000
4/26/1999, $0.04 ,123504000
4/23/1999, $0.04 ,126048000
4/22/1999, $0.04 ,227184000
4/21/1999, $0.04 ,37488000
4/20/1999, $0.04 ,67680000
4/19/1999, $0.04 ,31296000
4/16/1999, $0.04 ,38928000
4/15/1999, $0.04 ,35856000
4/14/1999, $0.04 ,48288000
4/13/1999, $0.04 ,36144000
4/12/1999, $0.04 ,33312000
4/9/1999, $0.04 ,48624000
4/8/1999, $0.04 ,130128000
4/7/1999, $0.04 ,89280000
4/6/1999, $0.04 ,69696000
4/5/1999, $0.04 ,98640000
4/1/1999, $0.04 ,30432000
3/31/1999, $0.04 ,153600000
3/30/1999, $0.05 ,69504000
3/29/1999, $0.04 ,65952000
3/26/1999, $0.04 ,88272000
3/25/1999, $0.04 ,40320000
3/24/1999, $0.04 ,60864000
3/23/1999, $0.04 ,163968000
3/22/1999, $0.04 ,36672000
3/19/1999, $0.04 ,105312000
3/18/1999, $0.04 ,46320000
3/17/1999, $0.04 ,51360000
3/16/1999, $0.04 ,79152000
3/15/1999, $0.04 ,108816000
3/12/1999, $0.04 ,90768000
3/11/1999, $0.04 ,54288000
